CASERNE,year,month,temperature_max,temperature_min,temperature_mean,precipitation_sum,wind_speed_max,wind_gusts_max,total_buildings,avg_floors,avg_units_per_building,median_construction_year,total_building_area,total_land_area,Commercial,Industrial,Infrastructure,Other,Public_Services,Recreational,Residential,Vacant_Unused,crime_count,méfait_count,introduction_count,vols_qualifiés_count,hydrant_count,population,area_square_km,lag1_incident_count,incident_count,risk_level
3,2015,1,3.4,-31.1,-13.5,51.8,33.2,67.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,4.0,1,Low
3,2015,2,-4.4,-27.9,-16.8,21.6,26.1,52.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,1.0,1,Low
3,2015,4,20.0,-12.4,3.9,81.9,32.2,74.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,1.0,3,Low
3,2015,5,28.3,2.0,14.5,69.3,29.6,71.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,3.0,7,Medium
3,2015,6,24.3,3.9,15.9,139.5,25.7,63.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,7.0,2,Low
3,2015,7,30.100000000000005,10.0,19.8,112.40000000000002,23.8,58.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,2.0,3,Low
3,2015,8,28.9,11.6,19.4,90.4,26.3,56.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,3.0,2,Low
3,2015,9,29.1,5.6,17.3,94.8,25.4,66.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,2.0,2,Low
3,2015,10,20.9,-4.0,6.7,98.3,30.4,74.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,2.0,4,Low
3,2015,11,16.5,-8.6,3.1,46.5,34.8,84.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,75530.0,15.7,4.0,1,Low
3,2016,1,4.2,-26.1,-8.8,48.4,36.1,73.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,1.0,1,Low
3,2016,4,19.3,-10.5,2.4,90.2,30.8,67.3,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,1.0,3,Low
3,2016,5,28.8,-0.3,12.5,37.2,27.3,61.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,3.0,2,Low
3,2016,6,30.0,6.3,17.6,110.4,30.4,66.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,2.0,4,Low
3,2016,7,30.3,11.0,20.0,109.9,24.5,59.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,4.0,4,Low
3,2016,8,29.7,12.4,20.6,122.9,25.0,58.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,4.0,2,Low
3,2016,9,27.600000000000005,5.2,16.3,47.20000000000001,31.100000000000005,61.9,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,2.0,3,Low
3,2016,10,21.9,-2.2,8.7,139.7,35.1,78.1,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,88799.0,16.5,3.0,2,Low
3,2016,11,13.1,-8.7,2.4,68.4,28.3,63.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,2.0,3,Low
3,2016,12,6.4,-26.0,-6.1,99.0,31.7,77.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,78027.0,15.7,3.0,1,Low
3,2017,4,22.7,-5.1,5.8,131.8,32.0,70.9,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,79716.0,15.7,1.0,4,Low
3,2017,5,26.9,-1.6,11.1,172.0,31.0,65.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,79716.0,15.7,4.0,2,Low
3,2017,6,29.2,7.0,16.9,154.8,33.4,69.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,79716.0,15.7,2.0,3,Low
3,2017,8,26.4,10.8,18.5,111.9,27.7,60.8,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,79716.0,15.7,3.0,2,Low
3,2017,9,28.899999999999995,6.7,17.1,41.2,32.9,67.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,79716.0,15.7,2.0,3,Low
3,2017,10,23.3,3.0,12.2,167.3,40.1,83.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,79716.0,15.7,3.0,2,Low
3,2017,12,7.2,-28.3,-10.0,71.2,35.6,72.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,79716.0,15.7,2.0,4,Low
3,2018,1,7.9,-31.9,-10.9,102.8,35.6,77.8,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,4.0,2,Low
3,2018,2,9.2,-24.899999999999995,-5.7,71.2,32.5,77.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,2.0,3,Low
3,2018,4,18.4,-11.1,1.7,122.3,40.3,83.9,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,3.0,1,Low
3,2018,5,27.2,1.6000000000000003,13.1,57.29999999999999,51.1,101.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,1.0,3,Low
3,2018,6,27.7,7.0,17.0,75.3,28.5,57.20000000000001,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,3.0,3,Low
3,2018,7,32.8,12.5,22.4,74.4,29.1,63.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,3.0,7,Medium
3,2018,8,30.1,12.4,21.4,72.9,31.4,73.1,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,7.0,2,Low
3,2018,9,29.9,4.6,16.4,91.6,33.7,76.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,2.0,1,Low
3,2018,10,24.2,-3.6,6.2,85.5,36.7,79.9,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,1.0,3,Low
3,2018,11,9.9,-16.9,-1.7,132.9,42.1,85.3,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,3.0,1,Low
3,2018,12,7.4,-20.1,-6.5,91.5,29.6,74.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,80622.0,15.7,1.0,2,Low
3,2019,1,2.1,-24.0,-12.0,110.3,33.1,70.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,2.0,5,Medium
3,2019,2,5.1,-24.8,-9.8,88.2,41.2,86.8,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,5.0,2,Low
3,2019,3,9.8,-23.3,-4.1,71.2,37.5,79.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,2.0,4,Low
3,2019,4,16.5,-8.1,3.2,145.8,34.5,79.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,4.0,1,Low
3,2019,5,21.2,-1.3,9.7,127.6,32.9,72.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,1.0,2,Low
3,2019,6,27.2,5.7,16.6,104.0,34.6,74.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,2.0,7,Medium
3,2019,7,31.7,13.5,22.3,46.3,25.9,59.8,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,7.0,2,Low
3,2019,8,27.9,12.1,19.4,67.5,25.9,56.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,2.0,1,Low
3,2019,9,25.4,5.5,14.9,75.2,32.1,72.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,1.0,2,Low
3,2019,10,16.9,1.2,9.0,202.4,36.9,74.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,2.0,3,Low
3,2019,12,6.6,-20.6,-5.3,68.5,36.8,72.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,81465.0,15.7,3.0,2,Low
3,2020,1,4.1,-22.3,-7.400000000000001,105.0,36.4,85.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,2.0,3,Low
3,2020,4,15.699999999999998,-5.5,3.2999999999999994,72.9,41.7,85.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,3.0,3,Low
3,2020,5,32.6,-2.6,11.6,33.9,29.6,68.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,3.0,5,Medium
3,2020,6,31.9,4.0,18.6,50.4,38.2,82.1,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,5.0,4,Low
3,2020,7,33.0,14.5,22.7,100.2,29.7,69.1,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,4.0,6,Medium
3,2020,8,29.8,9.0,19.3,158.29999999999998,32.9,71.3,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,6.0,3,Low
3,2020,9,25.6,3.4,14.4,83.6,31.4,65.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,3.0,4,Low
3,2020,10,21.5,-4.6,8.0,111.0,37.2,80.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84299.0,15.7,4.0,2,Low
3,2021,1,0.4,-25.7,-8.6,55.6,25.3,50.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,2.0,4,Low
3,2021,2,2.7000000000000006,-23.0,-9.0,73.8,36.4,71.3,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,4.0,3,Low
3,2021,3,17.8,-19.9,-1.9,68.3,39.8,84.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,3.0,1,Low
3,2021,4,20.6,-7.5,6.400000000000001,86.09999999999998,31.600000000000005,67.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,1.0,3,Low
3,2021,5,29.3,0.7,12.7,20.1,35.4,85.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,3.0,4,Low
3,2021,6,30.8,9.9,19.9,88.8,32.1,75.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,4.0,4,Low
3,2021,7,28.0,11.9,19.5,79.0,30.9,70.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,4.0,2,Low
3,2021,8,30.7,13.0,22.0,69.8,25.9,59.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,2.0,4,Low
3,2021,9,26.4,6.2,16.3,78.89999999999999,29.5,72.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,4.0,2,Low
3,2021,10,21.2,1.6,10.7,139.7,28.4,53.3,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,2.0,1,Low
3,2021,11,13.6,-7.8,1.7,76.3,32.4,67.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,1.0,3,Low
3,2021,12,11.9,-16.6,-4.3,77.2,49.6,95.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,85818.0,15.7,3.0,4,Low
3,2022,1,2.3,-30.8,-14.7,43.9,41.4,63.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,4.0,1,Low
3,2022,2,5.9,-22.6,-9.0,91.3,37.7,75.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,1.0,2,Low
3,2022,3,15.4,-21.6,-2.5,101.3,38.9,73.1,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,2.0,4,Low
3,2022,4,17.1,-5.1,4.2,145.8,40.0,77.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,4.0,3,Low
3,2022,5,28.2,0.8000000000000002,13.9,78.0,30.7,60.5,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,3.0,3,Low
3,2022,6,30.5,9.0,17.2,180.3,29.3,62.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,3.0,1,Low
3,2022,7,28.3,11.0,20.5,114.7,29.8,59.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,1.0,1,Low
3,2022,8,30.2,11.2,20.0,130.1,24.4,49.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,1.0,2,Low
3,2022,9,26.6,5.5,14.8,93.7,27.6,60.8,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,2.0,2,Low
3,2022,10,20.8,-0.4,9.3,50.7,32.5,65.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,2.0,1,Low
3,2022,11,21.5,-9.5,3.4,106.8,39.7,74.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,95653.0,16.5,1.0,1,Low
3,2022,12,7.9,-13.6,-2.8,112.8,41.2,81.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,84629.0,15.7,1.0,2,Low
3,2023,2,6.6,-31.6,-8.0,82.39999999999999,33.6,64.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,2.0,2,Low
3,2023,3,7.9,-15.6,-2.2,61.0,34.5,66.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,2.0,2,Low
3,2023,4,23.7,-8.5,5.7,123.4,34.2,71.3,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,2.0,4,Low
3,2023,5,29.0,0.3,12.0,69.0,32.3,65.9,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,4.0,8,High
3,2023,6,31.100000000000005,7.7,17.6,112.3,34.1,67.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,8.0,6,Medium
3,2023,7,30.4,11.5,21.2,152.3,26.6,52.6,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,6.0,2,Low
3,2023,8,25.5,10.1,18.4,161.0,25.7,50.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,2.0,2,Low
3,2023,9,30.0,6.3,16.7,76.2,25.4,49.3,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,2.0,4,Low
3,2023,10,26.7,-2.4,11.2,163.4,30.1,63.7,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,4.0,1,Low
3,2023,11,14.5,-10.0,0.5,48.0,29.0,55.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,1.0,3,Low
3,2023,12,7.0,-18.7,-2.9,132.0,31.899999999999995,59.4,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,86347.0,15.7,3.0,6,Medium
3,2024,1,3.0,-22.7,-7.3,75.4,30.600000000000005,58.29999999999999,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,93088.0,15.7,6.0,3,Low
3,2024,2,12.6,-18.2,-5.400000000000001,23.0,42.5,83.9,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,93088.0,15.7,3.0,3,Low
3,2024,3,13.8,-13.8,0.1,69.8,35.5,72.0,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,93088.0,15.7,3.0,1,Low
3,2024,4,20.7,-5.0,5.5,141.4,34.9,74.2,10148.0,1.100185960018596,1.5087451578823805,2017.0,1233617.0,838456.0,196.0,1.0,419.0,66.0,4.0,3.0,8572.0,887.0,1645.0,371.0,515.0,70.0,139.0,93088.0,15.7,1.0,1,Low
